Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,1999,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,73.2156829833984
South Africa,ZAF,1998,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,78.9263305664062
South Africa,ZAF,1991,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,80.4807434082031
South Africa,ZAF,2021,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,87.0188598632812
South Africa,ZAF,2020,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,87.7143096923828
South Africa,ZAF,2019,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,74.7251205444336
South Africa,ZAF,2017,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,84.8290786743164
South Africa,ZAF,2016,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,76.456901550293
South Africa,ZAF,2015,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,80.8907470703125
South Africa,ZAF,2014,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,80.6130065917969
South Africa,ZAF,2012,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,79.5072174072266
South Africa,ZAF,2011,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,77.9238815307617
South Africa,ZAF,2010,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,76.5491485595703
South Africa,ZAF,2009,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,75.8678436279297
South Africa,ZAF,2008,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,71.9564514160156
South Africa,ZAF,2007,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,72.3064804077148
South Africa,ZAF,2006,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,70.8606109619141
South Africa,ZAF,2005,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,69.9786911010742
South Africa,ZAF,2004,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,69.9942932128906
South Africa,ZAF,2003,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,68.6801376342773
South Africa,ZAF,2002,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,67.0352172851562
South Africa,ZAF,2001,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,60.3243103027344
South Africa,ZAF,1985,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,32.4229888916016
South Africa,ZAF,1970,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,35.5833511352539
South Africa,ZAF,2021,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,89.044548034668
South Africa,ZAF,2020,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,89.3410720825195
South Africa,ZAF,2019,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,91.5253601074219
South Africa,ZAF,2017,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,86.9765090942383
South Africa,ZAF,2016,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,80.5287322998047
South Africa,ZAF,2015,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,84.0395126342773
South Africa,ZAF,2014,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,83.0849609375
South Africa,ZAF,2012,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,82.8865814208984
South Africa,ZAF,2011,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,80.4280090332031
South Africa,ZAF,2010,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,80.6322708129883
South Africa,ZAF,2009,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,80.3624420166016
South Africa,ZAF,2008,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,77.111328125
South Africa,ZAF,2007,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,76.1841506958008
South Africa,ZAF,2006,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,75.42041015625
South Africa,ZAF,2005,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,74.7911376953125
South Africa,ZAF,2004,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,73.1749420166016
South Africa,ZAF,2003,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,73.3322982788086
South Africa,ZAF,2002,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,70.5933609008789
South Africa,ZAF,2001,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,64.5380783081055
South Africa,ZAF,1985,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,34.9209213256836
South Africa,ZAF,1970,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,37.3493194580078
South Africa,ZAF,2021,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,87.9931106567383
South Africa,ZAF,2020,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,88.4449768066406
South Africa,ZAF,2019,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,86.2785263061523
South Africa,ZAF,2017,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,85.8536682128906
South Africa,ZAF,2016,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,78.2640609741211
South Africa,ZAF,2015,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,82.3844909667969
South Africa,ZAF,2014,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,81.7826538085938
South Africa,ZAF,2012,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,81.0981216430664
South Africa,ZAF,2011,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,79.0884704589844
South Africa,ZAF,2010,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,78.4626693725586
South Africa,ZAF,2009,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,77.9707107543945
South Africa,ZAF,2008,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,74.3614730834961
South Africa,ZAF,2007,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,74.1135025024414
South Africa,ZAF,2006,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,72.9871368408203
South Africa,ZAF,2005,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,72.2189788818359
South Africa,ZAF,2004,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,71.4726867675781
South Africa,ZAF,2003,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,70.8405990600586
South Africa,ZAF,2002,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,68.6841430664062
South Africa,ZAF,2001,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,62.256908416748
South Africa,ZAF,1985,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,33.6479415893555
South Africa,ZAF,1980,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,39.8942909240723
South Africa,ZAF,1970,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,36.444580078125
South Africa,ZAF,2017,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.65321
South Africa,ZAF,2016,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.70814
South Africa,ZAF,2015,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.82259
South Africa,ZAF,2014,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.56082
South Africa,ZAF,2013,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.48119
South Africa,ZAF,2012,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.50688
South Africa,ZAF,2011,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.56058
South Africa,ZAF,2010,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.63908
South Africa,ZAF,2009,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.74514
South Africa,ZAF,2008,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.84031
South Africa,ZAF,2007,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.84431
South Africa,ZAF,2006,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.71663
South Africa,ZAF,2005,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.73822
South Africa,ZAF,2004,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.73135
South Africa,ZAF,2003,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.83876
South Africa,ZAF,2002,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.92059
South Africa,ZAF,2001,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.87664
South Africa,ZAF,2000,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.57137
South Africa,ZAF,1999,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.09614
South Africa,ZAF,1998,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.1842
South Africa,ZAF,1997,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.17367
South Africa,ZAF,1995,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.35029
South Africa,ZAF,1994,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.00608
South Africa,ZAF,1991,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.56456
South Africa,ZAF,1990,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.61132
South Africa,ZAF,1989,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.61815
South Africa,ZAF,1988,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.32029
South Africa,ZAF,1987,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.34378
South Africa,ZAF,1986,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.39828
South Africa,ZAF,1970,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,49.71619
South Africa,ZAF,2021,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,96.9314727783203
South Africa,ZAF,2020,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,98.3542709350586
South Africa,ZAF,2019,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,100.153678894043
South Africa,ZAF,2018,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,100.64143371582
South Africa,ZAF,2017,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,103.815612792969
South Africa,ZAF,2016,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,106.734970092773
South Africa,ZAF,2015,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,108.766098022461
South Africa,ZAF,2014,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,107.849296569824
South Africa,ZAF,2013,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,107.495399475098
South Africa,ZAF,2012,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,107.649147033691
South Africa,ZAF,2011,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,106.984893798828
South Africa,ZAF,2010,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,106.288879394531
South Africa,ZAF,2009,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,105.106056213379
South Africa,ZAF,2008,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,103.886459350586
South Africa,ZAF,2007,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,101.972076416016
South Africa,ZAF,2006,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,98.2394332885742
South Africa,ZAF,2005,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,96.1765289306641
South Africa,ZAF,2004,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,95.363037109375
South Africa,ZAF,2003,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,93.8239517211914
South Africa,ZAF,2002,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,92.1623077392578
South Africa,ZAF,2001,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,89.6559524536133
South Africa,ZAF,2000,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,88.1168212890625
South Africa,ZAF,1999,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,94.3996963500977
South Africa,ZAF,1998,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,95.7631225585938
South Africa,ZAF,1997,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,97.7957534790039
South Africa,ZAF,1995,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,100.306373596191
South Africa,ZAF,1994,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,100.147018432617
South Africa,ZAF,1991,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,105.486320495605
South Africa,ZAF,1990,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,107.987800598145
South Africa,ZAF,1989,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,111.68879699707
South Africa,ZAF,1988,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,88.601448059082
South Africa,ZAF,1987,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,91.5608367919922
South Africa,ZAF,1986,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,92.5491027832031
South Africa,ZAF,1970,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,101.133361816406
South Africa,ZAF,2021,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,99.2578430175781
South Africa,ZAF,2020,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.068778991699
South Africa,ZAF,2019,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.321640014648
South Africa,ZAF,2018,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,103.21452331543
South Africa,ZAF,2017,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.859016418457
South Africa,ZAF,2016,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,108.472183227539
South Africa,ZAF,2015,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,114.487747192383
South Africa,ZAF,2014,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.166206359863
South Africa,ZAF,2013,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.241271972656
South Africa,ZAF,2012,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,110.464530944824
South Africa,ZAF,2011,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,109.754676818848
South Africa,ZAF,2010,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,108.968490600586
South Africa,ZAF,2009,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,107.5263671875
South Africa,ZAF,2008,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,106.081771850586
South Africa,ZAF,2007,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,104.324607849121
South Africa,ZAF,2006,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.177383422852
South Africa,ZAF,2005,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,99.0500335693359
South Africa,ZAF,2004,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,98.3411483764648
South Africa,ZAF,2003,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,96.4150238037109
South Africa,ZAF,2002,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,94.4736633300781
South Africa,ZAF,2001,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,92.0596923828125
South Africa,ZAF,2000,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,91.5062103271484
South Africa,ZAF,1999,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,96.1152267456055
South Africa,ZAF,1998,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,97.3535995483398
South Africa,ZAF,1997,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,99.6756286621094
